time=2016-05-30T22:00:23, team=167, userid=1410, assignmentid=5328 
time=2016-06-13T22:33:05, team=70, userid=712, assignmentid=21809
time=2016-06-13T22:33:05, team=34, userid=586, assignmentid=21810
time=2016-06-13T22:33:05, team=6, userid=577, assignmentid=21811
time=2016-06-13T23:03:05, team=215, userid=1741, assignmentid=21845
time=2016-06-13T23:03:05, team=163, userid=1355, assignmentid=21846
time=2016-06-13T23:03:05, team=214, userid=795, assignmentid=21847
time=2016-06-13T23:03:05, team=163, userid=74, assignmentid=21848
time=2016-06-13T23:33:05, team=133, userid=1164, assignmentid=21856
time=2016-06-13T23:33:05, team=94, userid=1240, assignmentid=21857
time=2016-06-13T23:33:05, team=183, userid=521, assignmentid=21858
time=2016-06-14T00:03:05, team=150, userid=1907, assignmentid=21908
time=2016-06-14T00:03:05, team=133, userid=1444, assignmentid=21909
time=2016-06-14T00:03:05, team=176, userid=1116, assignmentid=21910
time=2016-06-14T00:03:05, team=181, userid=503, assignmentid=21911
time=2016-06-14T00:03:05, team=92, userid=433, assignmentid=21912
time=2016-06-14T00:33:05, team=154, userid=97, assignmentid=21962
time=2016-06-14T00:33:05, team=27, userid=512, assignmentid=21963
time=2016-06-14T00:33:05, team=154, userid=796, assignmentid=21964
time=2016-06-14T00:33:05, team=50, userid=1876, assignmentid=21965
time=2016-06-14T01:03:05, team=202, userid=129, assignmentid=21987
time=2016-06-14T01:03:05, team=9, userid=851, assignmentid=21988
time=2016-06-14T01:03:05, team=174, userid=1115, assignmentid=21989
time=2016-06-14T01:03:05, team=17, userid=923, assignmentid=21990
time=2016-06-14T01:03:05, team=3, userid=156, assignmentid=21991
time=2016-06-14T01:03:05, team=173, userid=907, assignmentid=21992
time=2016-06-14T01:03:05, team=220, userid=1131, assignmentid=21993
time=2016-06-14T01:03:05, team=31, userid=794, assignmentid=21994
time=2016-06-14T01:03:05, team=17, userid=1221, assignmentid=21995
time=2016-06-14T01:03:05, team=192, userid=435, assignmentid=21996
time=2016-06-14T01:33:05, team=49, userid=45, assignmentid=22039
time=2016-06-14T01:33:05, team=217, userid=1021, assignmentid=22040
time=2016-06-14T01:33:05, team=37, userid=1941, assignmentid=22041
time=2016-06-14T01:33:05, team=77, userid=1651, assignmentid=22042
time=2016-06-14T01:33:05, team=133, userid=809, assignmentid=22043
time=2016-06-14T01:33:05, team=192, userid=568, assignmentid=22044
time=2016-06-14T01:33:05, team=154, userid=416, assignmentid=22045
time=2016-06-14T01:33:05, team=88, userid=1583, assignmentid=22046
time=2016-06-14T01:33:05, team=223, userid=1284, assignmentid=22047
time=2016-06-14T02:03:05, team=96, userid=1833, assignmentid=22071
time=2016-06-14T02:03:05, team=183, userid=1532, assignmentid=22072
time=2016-06-14T02:03:05, team=156, userid=348, assignmentid=22073
time=2016-06-14T02:03:05, team=207, userid=1202, assignmentid=22074
time=2016-06-14T02:03:05, team=34, userid=1573, assignmentid=22075
time=2016-06-14T02:33:05, team=99, userid=95, assignmentid=22120
time=2016-06-14T02:33:05, team=215, userid=344, assignmentid=22121
time=2016-06-14T02:33:05, team=107, userid=635, assignmentid=22122
time=2016-06-14T02:33:05, team=167, userid=306, assignmentid=22123
time=2016-06-14T03:03:05, team=20, userid=1772, assignmentid=22177
time=2016-06-14T03:03:05, team=215, userid=619, assignmentid=22178
time=2016-06-14T03:03:05, team=177, userid=958, assignmentid=22179
time=2016-06-14T03:03:05, team=209, userid=826, assignmentid=22180
time=2016-06-14T03:03:05, team=115, userid=1336, assignmentid=22181
time=2016-06-14T03:33:05, team=57, userid=1896, assignmentid=22213
time=2016-06-14T03:33:05, team=9, userid=79, assignmentid=22214
time=2016-06-14T03:33:05, team=216, userid=955, assignmentid=22215
time=2016-06-14T03:33:05, team=84, userid=1388, assignmentid=22216
time=2016-06-14T03:33:05, team=205, userid=651, assignmentid=22217
time=2016-06-14T03:33:05, team=208, userid=27, assignmentid=22218
time=2016-06-14T03:33:05, team=99, userid=636, assignmentid=22219
time=2016-06-14T03:33:05, team=154, userid=1512, assignmentid=22220
time=2016-06-14T04:03:05, team=139, userid=959, assignmentid=22264
time=2016-06-14T04:03:05, team=133, userid=883, assignmentid=22265
time=2016-06-14T04:03:05, team=109, userid=1721, assignmentid=22266
time=2016-06-14T04:03:05, team=167, userid=1188, assignmentid=22267
time=2016-06-14T04:03:05, team=131, userid=1615, assignmentid=22268
time=2016-06-14T04:03:05, team=122, userid=132, assignmentid=22269
time=2016-06-14T04:03:05, team=121, userid=1977, assignmentid=22270
time=2016-06-14T04:33:05, team=219, userid=525, assignmentid=22288
time=2016-06-14T04:33:05, team=186, userid=722, assignmentid=22289
time=2016-06-14T04:33:05, team=162, userid=1847, assignmentid=22290
time=2016-06-14T04:33:05, team=57, userid=1835, assignmentid=22291
time=2016-06-14T05:03:05, team=101, userid=72, assignmentid=22306
time=2016-06-14T05:03:05, team=216, userid=1518, assignmentid=22307
time=2016-06-14T05:03:05, team=218, userid=332, assignmentid=22308
time=2016-06-14T05:33:05, team=62, userid=1483, assignmentid=22338
time=2016-06-14T05:33:05, team=84, userid=1901, assignmentid=22339
time=2016-06-14T05:33:05, team=150, userid=1051, assignmentid=22340
time=2016-06-14T05:33:05, team=208, userid=1276, assignmentid=22341
time=2016-06-14T05:33:05, team=218, userid=922, assignmentid=22342
time=2016-06-14T05:33:05, team=55, userid=1508, assignmentid=22343
time=2016-06-14T05:33:05, team=161, userid=986, assignmentid=22344
time=2016-06-14T05:33:05, team=206, userid=601, assignmentid=22345
time=2016-06-14T05:33:05, team=62, userid=1523, assignmentid=22346
time=2016-06-14T06:03:05, team=101, userid=1044, assignmentid=22362
time=2016-06-14T06:03:05, team=46, userid=1965, assignmentid=22363
time=2016-06-14T06:03:05, team=203, userid=849, assignmentid=22364
time=2016-06-14T06:03:05, team=176, userid=468, assignmentid=22365
time=2016-06-14T06:03:05, team=3, userid=51, assignmentid=22366
time=2016-06-14T06:03:05, team=42, userid=787, assignmentid=22367
time=2016-06-14T06:33:05, team=106, userid=458, assignmentid=22391
time=2016-06-14T06:33:05, team=31, userid=191, assignmentid=22392
time=2016-06-14T06:33:05, team=106, userid=32, assignmentid=22393
time=2016-06-14T07:03:05, team=49, userid=1452, assignmentid=22405
time=2016-06-14T07:03:05, team=88, userid=1107, assignmentid=22406
time=2016-06-14T07:03:05, team=109, userid=549, assignmentid=22407
time=2016-06-14T07:03:05, team=101, userid=303, assignmentid=22408
time=2016-06-14T07:03:05, team=54, userid=1713, assignmentid=22409
time=2016-06-14T07:03:05, team=101, userid=1057, assignmentid=22410
time=2016-06-14T07:03:05, team=17, userid=587, assignmentid=22411
time=2016-06-14T07:03:05, team=223, userid=1387, assignmentid=22412
time=2016-06-14T07:03:05, team=131, userid=862, assignmentid=22413
time=2016-06-14T07:33:05, team=223, userid=535, assignmentid=22456
time=2016-06-14T07:33:05, team=216, userid=1487, assignmentid=22457
time=2016-06-14T07:33:05, team=204, userid=99, assignmentid=22458
time=2016-06-14T07:33:05, team=55, userid=30, assignmentid=22459
time=2016-06-14T07:33:05, team=150, userid=649, assignmentid=22460
time=2016-06-14T07:33:05, team=31, userid=1629, assignmentid=22461
time=2016-06-14T07:33:05, team=209, userid=762, assignmentid=22462
time=2016-06-14T07:33:05, team=203, userid=1336, assignmentid=22463
time=2016-06-14T08:03:05, team=44, userid=1097, assignmentid=22509
time=2016-06-14T08:03:05, team=29, userid=1618, assignmentid=22510
time=2016-06-14T08:03:05, team=219, userid=1168, assignmentid=22511
time=2016-06-14T08:03:05, team=183, userid=1472, assignmentid=22512
time=2016-06-14T08:03:05, team=73, userid=1883, assignmentid=22513
time=2016-06-14T08:03:05, team=164, userid=59, assignmentid=22514
time=2016-06-14T08:33:05, team=173, userid=1959, assignmentid=22549
time=2016-06-14T08:33:05, team=4, userid=1817, assignmentid=22550
time=2016-06-14T08:33:05, team=105, userid=1411, assignmentid=22551
time=2016-06-14T08:33:05, team=9, userid=1623, assignmentid=22552
time=2016-06-14T08:33:05, team=27, userid=95, assignmentid=22553
time=2016-06-14T08:33:05, team=164, userid=757, assignmentid=22554
time=2016-06-14T09:03:05, team=73, userid=679, assignmentid=22611
time=2016-06-14T09:03:05, team=206, userid=1438, assignmentid=22612
time=2016-06-14T09:03:05, team=17, userid=1911, assignmentid=22613
time=2016-06-14T09:03:05, team=204, userid=1362, assignmentid=22614
time=2016-06-14T09:03:05, team=27, userid=960, assignmentid=22615
time=2016-06-14T09:03:05, team=40, userid=28, assignmentid=22616
time=2016-06-14T09:03:05, team=31, userid=661, assignmentid=22617
time=2016-06-14T09:03:05, team=204, userid=698, assignmentid=22618
time=2016-06-14T09:33:05, team=85, userid=225, assignmentid=22635
time=2016-06-14T09:33:05, team=54, userid=1920, assignmentid=22636
time=2016-06-14T09:33:05, team=201, userid=1222, assignmentid=22637
time=2016-06-14T09:33:05, team=224, userid=1999, assignmentid=22638
time=2016-06-14T10:03:05, team=71, userid=1134, assignmentid=22668
time=2016-06-14T10:03:05, team=89, userid=1586, assignmentid=22669
time=2016-06-14T10:03:05, team=209, userid=1974, assignmentid=22670
time=2016-06-14T10:33:05, team=156, userid=154, assignmentid=22706
time=2016-06-14T10:33:05, team=186, userid=998, assignmentid=22707
time=2016-06-14T10:33:05, team=45, userid=1867, assignmentid=22708
time=2016-06-14T10:33:05, team=183, userid=334, assignmentid=22709
time=2016-06-14T10:33:05, team=164, userid=1503, assignmentid=22710
time=2016-06-14T10:33:05, team=182, userid=105, assignmentid=22711
time=2016-06-14T10:33:05, team=216, userid=1724, assignmentid=22712
time=2016-06-14T11:03:05, team=148, userid=1661, assignmentid=22744
time=2016-06-14T11:03:05, team=186, userid=1501, assignmentid=22745
time=2016-06-14T11:03:05, team=164, userid=1059, assignmentid=22746
time=2016-06-14T11:03:05, team=73, userid=779, assignmentid=22747
time=2016-06-14T11:03:05, team=10, userid=1538, assignmentid=22748
time=2016-06-14T11:33:05, team=40, userid=1547, assignmentid=22802
time=2016-06-14T11:33:05, team=214, userid=1323, assignmentid=22803
time=2016-06-14T11:33:05, team=207, userid=1981, assignmentid=22804
time=2016-06-14T11:33:05, team=196, userid=982, assignmentid=22805
time=2016-06-14T11:33:05, team=185, userid=1180, assignmentid=22806
time=2016-06-14T11:33:05, team=182, userid=1736, assignmentid=22807
time=2016-06-14T11:33:05, team=6, userid=1699, assignmentid=22808
time=2016-06-14T11:33:05, team=44, userid=1020, assignmentid=22809
time=2016-06-14T12:03:05, team=84, userid=268, assignmentid=22831
time=2016-06-14T12:03:05, team=177, userid=1973, assignmentid=22832
time=2016-06-14T12:03:05, team=35, userid=1205, assignmentid=22833
time=2016-06-14T12:03:05, team=200, userid=1160, assignmentid=22834
time=2016-06-14T12:33:05, team=118, userid=69, assignmentid=22886
time=2016-06-14T12:33:05, team=162, userid=1260, assignmentid=22887
time=2016-06-14T12:33:05, team=211, userid=703, assignmentid=22888
time=2016-06-14T12:33:05, team=73, userid=574, assignmentid=22889
time=2016-06-14T12:33:05, team=209, userid=313, assignmentid=22890
time=2016-06-14T12:33:05, team=56, userid=718, assignmentid=22891
time=2016-06-14T13:03:05, team=196, userid=1830, assignmentid=22951
time=2016-06-14T13:03:05, team=201, userid=758, assignmentid=22952
time=2016-06-14T13:03:05, team=101, userid=592, assignmentid=22953
time=2016-06-14T13:03:05, team=29, userid=1604, assignmentid=22954
time=2016-06-14T13:33:05, team=221, userid=1564, assignmentid=22998
time=2016-06-14T13:33:05, team=180, userid=318, assignmentid=22999
time=2016-06-14T13:33:05, team=37, userid=1096, assignmentid=23000
time=2016-06-14T13:33:05, team=147, userid=1775, assignmentid=23001
time=2016-06-14T13:33:05, team=57, userid=550, assignmentid=23002
time=2016-06-14T14:03:05, team=133, userid=483, assignmentid=23047
time=2016-06-14T14:03:05, team=150, userid=827, assignmentid=23048
time=2016-06-14T14:03:05, team=147, userid=1706, assignmentid=23049
time=2016-06-14T14:03:05, team=45, userid=551, assignmentid=23050
time=2016-06-14T14:03:05, team=205, userid=1566, assignmentid=23051
time=2016-06-14T14:33:05, team=205, userid=597, assignmentid=23116
time=2016-06-14T14:33:05, team=186, userid=294, assignmentid=23117
time=2016-06-14T14:33:05, team=119, userid=406, assignmentid=23118
time=2016-06-14T14:33:05, team=209, userid=101, assignmentid=23119
time=2016-06-14T14:33:05, team=216, userid=88, assignmentid=23120
time=2016-06-14T14:33:05, team=62, userid=1634, assignmentid=23121
time=2016-06-14T14:33:05, team=207, userid=1221, assignmentid=23122
time=2016-06-14T15:03:05, team=40, userid=1040, assignmentid=23164
time=2016-06-14T15:03:05, team=89, userid=181, assignmentid=23165
time=2016-06-14T15:03:05, team=192, userid=1908, assignmentid=23166
time=2016-06-14T15:03:05, team=162, userid=760, assignmentid=23167
time=2016-06-14T15:03:05, team=105, userid=137, assignmentid=23168
time=2016-06-14T15:03:05, team=73, userid=1485, assignmentid=23169
time=2016-06-14T15:03:05, team=121, userid=1330, assignmentid=23170
time=2016-06-14T15:03:05, team=173, userid=1399, assignmentid=23171
time=2016-06-14T15:03:05, team=207, userid=448, assignmentid=23172
time=2016-06-14T15:03:05, team=46, userid=1202, assignmentid=23173
time=2016-06-14T15:33:05, team=92, userid=1031, assignmentid=23185
time=2016-06-14T15:33:05, team=101, userid=1552, assignmentid=23186
time=2016-06-14T15:33:05, team=45, userid=1665, assignmentid=23187
time=2016-06-14T15:33:05, team=27, userid=1562, assignmentid=23188
time=2016-06-14T15:33:05, team=174, userid=50, assignmentid=23189
time=2016-06-14T16:03:05, team=105, userid=1520, assignmentid=23237
time=2016-06-14T16:03:05, team=85, userid=1652, assignmentid=23238
time=2016-06-14T16:03:05, team=139, userid=1056, assignmentid=23239
time=2016-06-14T16:03:05, team=185, userid=131, assignmentid=23240
time=2016-06-14T16:03:05, team=156, userid=1627, assignmentid=23241
time=2016-06-14T16:03:05, team=215, userid=714, assignmentid=23242
time=2016-06-14T16:03:05, team=57, userid=1931, assignmentid=23243
time=2016-06-14T16:03:05, team=6, userid=74, assignmentid=23244
time=2016-06-14T16:03:05, team=164, userid=1059, assignmentid=23245
time=2016-06-14T16:33:05, team=3, userid=1475, assignmentid=23285
time=2016-06-14T16:33:05, team=156, userid=1441, assignmentid=23286
time=2016-06-14T17:03:05, team=7, userid=461, assignmentid=23307
time=2016-06-14T17:03:05, team=209, userid=125, assignmentid=23308
time=2016-06-14T17:03:05, team=62, userid=1370, assignmentid=23309
time=2016-06-14T17:03:05, team=4, userid=1107, assignmentid=23310
time=2016-06-14T17:33:05, team=147, userid=944, assignmentid=23364
time=2016-06-14T17:33:05, team=40, userid=1439, assignmentid=23365
time=2016-06-14T17:33:05, team=49, userid=409, assignmentid=23366
time=2016-06-14T17:33:05, team=177, userid=445, assignmentid=23367
time=2016-06-14T17:33:05, team=216, userid=359, assignmentid=23368
time=2016-06-14T17:33:05, team=217, userid=1942, assignmentid=23369
time=2016-06-14T17:33:05, team=204, userid=1343, assignmentid=23370
time=2016-06-14T17:33:05, team=85, userid=662, assignmentid=23371
time=2016-06-14T17:33:05, team=209, userid=397, assignmentid=23372
time=2016-06-14T18:03:05, team=69, userid=903, assignmentid=23416
time=2016-06-14T18:03:05, team=44, userid=1110, assignmentid=23417
time=2016-06-14T18:03:05, team=17, userid=1848, assignmentid=23418
time=2016-06-14T18:03:05, team=205, userid=823, assignmentid=23419
time=2016-06-14T18:03:05, team=96, userid=1116, assignmentid=23420
time=2016-06-14T18:33:05, team=129, userid=1445, assignmentid=23425
time=2016-06-14T18:33:05, team=27, userid=1353, assignmentid=23426
time=2016-06-14T18:33:05, team=133, userid=1087, assignmentid=23427
time=2016-06-14T18:33:05, team=119, userid=58, assignmentid=23428
time=2016-06-14T18:33:05, team=29, userid=1161, assignmentid=23429
time=2016-06-14T18:33:05, team=89, userid=140, assignmentid=23430
time=2016-06-14T18:33:05, team=222, userid=1305, assignmentid=23431
time=2016-06-14T19:03:05, team=189, userid=646, assignmentid=23442
time=2016-06-14T19:03:05, team=4, userid=1402, assignmentid=23443
time=2016-06-14T19:03:05, team=99, userid=817, assignmentid=23444
time=2016-06-14T19:03:05, team=150, userid=1178, assignmentid=23445
time=2016-06-14T19:03:05, team=216, userid=1273, assignmentid=23446
time=2016-06-14T19:03:05, team=147, userid=1173, assignmentid=23447
time=2016-06-14T19:03:05, team=224, userid=1518, assignmentid=23448
time=2016-06-14T19:03:05, team=156, userid=1313, assignmentid=23449
time=2016-06-14T19:03:05, team=131, userid=1168, assignmentid=23450
time=2016-06-14T19:03:05, team=218, userid=818, assignmentid=23451
time=2016-06-14T19:33:05, team=131, userid=1639, assignmentid=23463
time=2016-06-14T19:33:05, team=202, userid=707, assignmentid=23464
time=2016-06-14T19:33:05, team=215, userid=1608, assignmentid=23465
time=2016-06-14T19:33:05, team=180, userid=1638, assignmentid=23466
time=2016-06-14T19:33:05, team=201, userid=794, assignmentid=23467
time=2016-06-14T19:33:05, team=216, userid=332, assignmentid=23468
time=2016-06-14T20:03:05, team=182, userid=329, assignmentid=23482
time=2016-06-14T20:03:05, team=154, userid=694, assignmentid=23483
