2016-06-05T15:38:13, txID=6798, userSessionid=6452, teamid=77, userid=1451, adID=2, adCategory=sports
2016-06-19T04:48:12, txID=33278, userSessionid=29288, teamid=208, userid=600, adID=18, adCategory=fashion
2016-06-19T04:49:05, txID=33230, userSessionid=32803, teamid=224, userid=1755, adID=26, adCategory=sports
2016-06-19T04:49:55, txID=33264, userSessionid=28914, teamid=208, userid=1746, adID=25, adCategory=sports
2016-06-19T04:50:36, txID=33250, userSessionid=26641, teamid=84, userid=47, adID=22, adCategory=hardware
2016-06-19T04:50:43, txID=33262, userSessionid=27022, teamid=160, userid=297, adID=14, adCategory=fashion
2016-06-19T04:50:44, txID=33266, userSessionid=26956, teamid=144, userid=929, adID=13, adCategory=hardware
2016-06-19T04:52:13, txID=33275, userSessionid=30407, teamid=201, userid=1363, adID=17, adCategory=movies
2016-06-19T04:52:59, txID=33259, userSessionid=31887, teamid=148, userid=218, adID=16, adCategory=clothing
2016-06-19T04:54:01, txID=33222, userSessionid=30413, teamid=201, userid=479, adID=0, adCategory=hardware
2016-06-19T04:54:29, txID=33234, userSessionid=31388, teamid=200, userid=372, adID=26, adCategory=sports
2016-06-19T04:54:42, txID=33236, userSessionid=26809, teamid=115, userid=798, adID=13, adCategory=hardware
2016-06-19T04:54:51, txID=33225, userSessionid=26487, teamid=50, userid=1304, adID=10, adCategory=movies
2016-06-19T04:55:15, txID=33254, userSessionid=26375, teamid=31, userid=1740, adID=11, adCategory=clothing
2016-06-19T04:55:38, txID=33267, userSessionid=26842, teamid=121, userid=1603, adID=6, adCategory=clothing
2016-06-19T04:56:13, txID=33251, userSessionid=26899, teamid=129, userid=1957, adID=27, adCategory=games
2016-06-19T04:56:34, txID=33258, userSessionid=26655, teamid=88, userid=1624, adID=5, adCategory=movies
2016-06-19T04:57:27, txID=33271, userSessionid=26829, teamid=118, userid=249, adID=20, adCategory=sports
2016-06-19T04:57:29, txID=33276, userSessionid=27004, teamid=156, userid=872, adID=3, adCategory=computers
2016-06-19T04:57:52, txID=33239, userSessionid=26907, teamid=131, userid=1934, adID=27, adCategory=games
2016-06-19T04:58:54, txID=33240, userSessionid=26657, teamid=89, userid=1581, adID=25, adCategory=sports
2016-06-19T04:59:20, txID=33226, userSessionid=26489, teamid=50, userid=1004, adID=18, adCategory=fashion
2016-06-19T04:59:45, txID=33238, userSessionid=32725, teamid=232, userid=861, adID=12, adCategory=games
2016-06-19T05:00:04, txID=33224, userSessionid=26822, teamid=118, userid=1088, adID=8, adCategory=clothing
2016-06-19T05:00:32, txID=33270, userSessionid=26474, teamid=49, userid=379, adID=19, adCategory=sports
2016-06-19T05:00:41, txID=33242, userSessionid=27215, teamid=186, userid=1129, adID=12, adCategory=games
2016-06-19T05:00:48, txID=33233, userSessionid=27772, teamid=121, userid=1708, adID=1, adCategory=electronics
2016-06-19T05:02:59, txID=33220, userSessionid=26838, teamid=121, userid=1005, adID=9, adCategory=movies
2016-06-19T05:03:08, txID=33323, userSessionid=26436, teamid=44, userid=371, adID=29, adCategory=games
2016-06-19T05:03:54, txID=33328, userSessionid=26513, teamid=56, userid=576, adID=2, adCategory=sports
2016-06-19T05:04:03, txID=33298, userSessionid=26393, teamid=34, userid=768, adID=3, adCategory=computers
2016-06-19T05:05:58, txID=33305, userSessionid=26906, teamid=131, userid=1502, adID=17, adCategory=movies
2016-06-19T05:06:19, txID=33310, userSessionid=26702, teamid=94, userid=205, adID=1, adCategory=electronics
2016-06-19T05:06:32, txID=33297, userSessionid=26589, teamid=73, userid=1712, adID=29, adCategory=games
2016-06-19T05:06:43, txID=33312, userSessionid=26353, teamid=28, userid=243, adID=15, adCategory=fashion
2016-06-19T05:09:22, txID=33308, userSessionid=28202, teamid=40, userid=1547, adID=22, adCategory=hardware
2016-06-19T05:12:26, txID=33300, userSessionid=26972, teamid=150, userid=145, adID=5, adCategory=movies
2016-06-19T05:12:42, txID=33331, userSessionid=26711, teamid=96, userid=1656, adID=4, adCategory=clothing
2016-06-19T05:13:19, txID=33309, userSessionid=26651, teamid=88, userid=988, adID=4, adCategory=clothing
2016-06-19T05:13:25, txID=33307, userSessionid=27221, teamid=189, userid=1291, adID=2, adCategory=sports
2016-06-19T05:13:47, txID=33316, userSessionid=28175, teamid=203, userid=1301, adID=19, adCategory=sports
2016-06-19T05:14:06, txID=33317, userSessionid=26655, teamid=88, userid=1624, adID=16, adCategory=clothing
2016-06-19T05:14:25, txID=33319, userSessionid=26772, teamid=109, userid=1649, adID=28, adCategory=sports
2016-06-19T05:14:50, txID=33313, userSessionid=27210, teamid=186, userid=1172, adID=17, adCategory=movies
2016-06-19T05:15:37, txID=33315, userSessionid=30231, teamid=119, userid=1263, adID=1, adCategory=electronics
2016-06-19T05:15:37, txID=33322, userSessionid=27169, teamid=179, userid=741, adID=13, adCategory=hardware
2016-06-19T05:16:18, txID=33311, userSessionid=26764, teamid=109, userid=1069, adID=8, adCategory=clothing
2016-06-19T05:16:24, txID=33304, userSessionid=26451, teamid=46, userid=1381, adID=21, adCategory=movies
2016-06-19T05:17:07, txID=33314, userSessionid=27233, teamid=192, userid=1561, adID=14, adCategory=fashion
2016-06-19T05:17:26, txID=33329, userSessionid=27169, teamid=179, userid=741, adID=0, adCategory=hardware
2016-06-19T05:17:54, txID=33320, userSessionid=26534, teamid=57, userid=1185, adID=20, adCategory=sports
2016-06-19T05:18:41, txID=33327, userSessionid=26795, teamid=114, userid=678, adID=14, adCategory=fashion
2016-06-19T05:19:03, txID=33318, userSessionid=27034, teamid=161, userid=1975, adID=24, adCategory=computers
2016-06-19T05:19:26, txID=33321, userSessionid=27031, teamid=161, userid=424, adID=28, adCategory=sports
2016-06-19T05:21:32, txID=33301, userSessionid=26956, teamid=144, userid=929, adID=28, adCategory=sports
2016-06-19T05:22:55, txID=33306, userSessionid=26665, teamid=89, userid=1828, adID=8, adCategory=clothing
2016-06-19T05:25:23, txID=33302, userSessionid=26454, teamid=48, userid=319, adID=1, adCategory=electronics
2016-06-19T05:26:13, txID=33303, userSessionid=26989, teamid=152, userid=1293, adID=28, adCategory=sports
2016-06-19T05:26:45, txID=33326, userSessionid=31517, teamid=115, userid=437, adID=23, adCategory=sports
2016-06-19T05:26:49, txID=33325, userSessionid=31880, teamid=209, userid=441, adID=11, adCategory=clothing
2016-06-19T05:27:54, txID=33324, userSessionid=26334, teamid=27, userid=139, adID=16, adCategory=clothing
2016-06-19T05:30:13, txID=33299, userSessionid=27243, teamid=196, userid=1181, adID=19, adCategory=sports
2016-06-19T05:32:09, txID=33330, userSessionid=32722, teamid=204, userid=1683, adID=5, adCategory=movies
2016-06-19T05:33:34, txID=33384, userSessionid=26702, teamid=94, userid=205, adID=11, adCategory=clothing
2016-06-19T05:33:51, txID=33388, userSessionid=26675, teamid=92, userid=373, adID=23, adCategory=sports
2016-06-19T05:35:10, txID=33391, userSessionid=26744, teamid=105, userid=1411, adID=2, adCategory=sports
2016-06-19T05:35:13, txID=33377, userSessionid=31201, teamid=203, userid=1788, adID=9, adCategory=movies
2016-06-19T05:35:42, txID=33378, userSessionid=33293, teamid=227, userid=693, adID=21, adCategory=movies
2016-06-19T05:36:01, txID=33370, userSessionid=26532, teamid=57, userid=660, adID=27, adCategory=games
2016-06-19T05:36:09, txID=33385, userSessionid=27243, teamid=196, userid=1181, adID=11, adCategory=clothing
2016-06-19T05:37:47, txID=33362, userSessionid=26990, teamid=152, userid=1814, adID=7, adCategory=hardware
2016-06-19T05:39:25, txID=33383, userSessionid=27008, teamid=156, userid=725, adID=24, adCategory=computers
2016-06-19T05:40:05, txID=33375, userSessionid=26705, teamid=94, userid=1386, adID=0, adCategory=hardware
2016-06-19T05:40:54, txID=33374, userSessionid=27223, teamid=189, userid=259, adID=1, adCategory=electronics
2016-06-19T05:41:12, txID=33397, userSessionid=26332, teamid=20, userid=310, adID=22, adCategory=hardware
2016-06-19T05:41:18, txID=33386, userSessionid=27152, teamid=177, userid=1600, adID=10, adCategory=movies
2016-06-19T05:43:03, txID=33364, userSessionid=26502, teamid=54, userid=504, adID=1, adCategory=electronics
2016-06-19T05:44:56, txID=33395, userSessionid=26366, teamid=29, userid=1694, adID=11, adCategory=clothing
2016-06-19T05:45:10, txID=33396, userSessionid=26730, teamid=99, userid=534, adID=3, adCategory=computers
2016-06-19T05:46:02, txID=33398, userSessionid=26261, teamid=4, userid=190, adID=5, adCategory=movies
2016-06-19T05:46:04, txID=33387, userSessionid=32807, teamid=89, userid=1503, adID=5, adCategory=movies
2016-06-19T05:46:08, txID=33392, userSessionid=26702, teamid=94, userid=205, adID=8, adCategory=clothing
2016-06-19T05:47:24, txID=33394, userSessionid=26913, teamid=131, userid=1664, adID=10, adCategory=movies
2016-06-19T05:47:59, txID=33372, userSessionid=26675, teamid=92, userid=373, adID=9, adCategory=movies
2016-06-19T05:48:12, txID=33382, userSessionid=26734, teamid=101, userid=1878, adID=2, adCategory=sports
2016-06-19T05:49:28, txID=33393, userSessionid=26473, teamid=49, userid=940, adID=15, adCategory=fashion
2016-06-19T05:50:21, txID=33371, userSessionid=27078, teamid=167, userid=751, adID=1, adCategory=electronics
2016-06-19T05:50:46, txID=33380, userSessionid=26476, teamid=49, userid=744, adID=17, adCategory=movies
2016-06-19T05:51:02, txID=33390, userSessionid=26689, teamid=94, userid=1869, adID=4, adCategory=clothing
2016-06-19T05:51:51, txID=33376, userSessionid=26967, teamid=150, userid=1085, adID=9, adCategory=movies
2016-06-19T05:51:56, txID=33381, userSessionid=27086, teamid=167, userid=187, adID=3, adCategory=computers
2016-06-19T05:53:01, txID=33389, userSessionid=26700, teamid=94, userid=1832, adID=20, adCategory=sports
2016-06-19T05:54:29, txID=33402, userSessionid=26906, teamid=131, userid=1502, adID=14, adCategory=fashion
2016-06-19T05:55:01, txID=33400, userSessionid=28733, teamid=214, userid=681, adID=19, adCategory=sports
2016-06-19T05:55:34, txID=33399, userSessionid=26923, teamid=133, userid=1382, adID=9, adCategory=movies
2016-06-19T05:56:22, txID=33379, userSessionid=27086, teamid=167, userid=187, adID=4, adCategory=clothing
2016-06-19T05:57:25, txID=33363, userSessionid=26636, teamid=84, userid=742, adID=13, adCategory=hardware
2016-06-19T05:57:51, txID=33365, userSessionid=32072, teamid=207, userid=854, adID=4, adCategory=clothing
2016-06-19T05:58:21, txID=33366, userSessionid=26899, teamid=129, userid=1957, adID=20, adCategory=sports
2016-06-19T05:58:42, txID=33367, userSessionid=27547, teamid=177, userid=965, adID=3, adCategory=computers
2016-06-19T05:59:01, txID=33401, userSessionid=27024, teamid=161, userid=611, adID=17, adCategory=movies
2016-06-19T06:01:05, txID=33369, userSessionid=26567, teamid=69, userid=1421, adID=14, adCategory=fashion
2016-06-19T06:01:27, txID=33361, userSessionid=26370, teamid=29, userid=1161, adID=8, adCategory=clothing
2016-06-19T06:02:43, txID=33368, userSessionid=26599, teamid=77, userid=9, adID=13, adCategory=hardware
2016-06-19T06:02:57, txID=33373, userSessionid=27037, teamid=162, userid=276, adID=20, adCategory=sports
2016-06-19T06:03:51, txID=33430, userSessionid=26665, teamid=89, userid=1828, adID=13, adCategory=hardware
2016-06-19T06:03:59, txID=33422, userSessionid=28772, teamid=37, userid=252, adID=3, adCategory=computers
2016-06-19T06:07:30, txID=33431, userSessionid=26822, teamid=118, userid=1088, adID=13, adCategory=hardware
2016-06-19T06:07:49, txID=33419, userSessionid=26913, teamid=131, userid=1664, adID=22, adCategory=hardware
2016-06-19T06:09:15, txID=33428, userSessionid=26502, teamid=54, userid=504, adID=14, adCategory=fashion
2016-06-19T06:09:50, txID=33427, userSessionid=26546, teamid=62, userid=784, adID=16, adCategory=clothing
2016-06-19T06:10:19, txID=33418, userSessionid=27029, teamid=161, userid=1440, adID=17, adCategory=movies
2016-06-19T06:11:13, txID=33424, userSessionid=26259, teamid=4, userid=1731, adID=8, adCategory=clothing
2016-06-19T06:11:29, txID=33420, userSessionid=26747, teamid=106, userid=844, adID=16, adCategory=clothing
2016-06-19T06:13:58, txID=33432, userSessionid=26752, teamid=106, userid=1816, adID=8, adCategory=clothing
2016-06-19T06:15:11, txID=33429, userSessionid=27145, teamid=177, userid=1449, adID=28, adCategory=sports
2016-06-19T06:15:41, txID=33436, userSessionid=26426, teamid=42, userid=1257, adID=23, adCategory=sports
2016-06-19T06:16:47, txID=33435, userSessionid=26955, teamid=144, userid=180, adID=29, adCategory=games
2016-06-19T06:18:37, txID=33434, userSessionid=28163, teamid=81, userid=499, adID=3, adCategory=computers
2016-06-19T06:21:46, txID=33426, userSessionid=26302, teamid=10, userid=1899, adID=4, adCategory=clothing
2016-06-19T06:22:11, txID=33425, userSessionid=28733, teamid=214, userid=681, adID=8, adCategory=clothing
2016-06-19T06:22:40, txID=33421, userSessionid=26428, teamid=44, userid=842, adID=3, adCategory=computers
2016-06-19T06:26:36, txID=33433, userSessionid=27152, teamid=177, userid=1600, adID=14, adCategory=fashion
2016-06-19T06:27:20, txID=33437, userSessionid=27107, teamid=174, userid=984, adID=13, adCategory=hardware
2016-06-19T06:29:07, txID=33423, userSessionid=26744, teamid=105, userid=1411, adID=19, adCategory=sports
2016-06-19T06:32:15, txID=33438, userSessionid=26260, teamid=4, userid=1915, adID=12, adCategory=games
2016-06-19T06:33:18, txID=33471, userSessionid=26272, teamid=7, userid=71, adID=17, adCategory=movies
2016-06-19T06:35:26, txID=33470, userSessionid=26309, teamid=10, userid=312, adID=7, adCategory=hardware
2016-06-19T06:35:29, txID=33481, userSessionid=26848, teamid=122, userid=347, adID=12, adCategory=games
2016-06-19T06:35:31, txID=33469, userSessionid=26853, teamid=122, userid=1204, adID=22, adCategory=hardware
2016-06-19T06:35:46, txID=33473, userSessionid=26857, teamid=122, userid=1025, adID=10, adCategory=movies
2016-06-19T06:36:37, txID=33485, userSessionid=27051, teamid=162, userid=189, adID=5, adCategory=movies
2016-06-19T06:37:57, txID=33491, userSessionid=32236, teamid=7, userid=1457, adID=23, adCategory=sports
2016-06-19T06:38:28, txID=33483, userSessionid=26718, teamid=96, userid=1548, adID=11, adCategory=clothing
2016-06-19T06:38:36, txID=33458, userSessionid=26475, teamid=49, userid=835, adID=28, adCategory=sports
2016-06-19T06:39:22, txID=33452, userSessionid=26859, teamid=122, userid=946, adID=0, adCategory=hardware
2016-06-19T06:39:34, txID=33465, userSessionid=26255, teamid=3, userid=838, adID=16, adCategory=clothing
2016-06-19T06:40:21, txID=33474, userSessionid=26704, teamid=94, userid=103, adID=27, adCategory=games
2016-06-19T06:41:34, txID=33477, userSessionid=32456, teamid=230, userid=489, adID=15, adCategory=fashion
2016-06-19T06:41:50, txID=33461, userSessionid=29014, teamid=10, userid=101, adID=5, adCategory=movies
2016-06-19T06:41:59, txID=33463, userSessionid=28733, teamid=214, userid=681, adID=8, adCategory=clothing
2016-06-19T06:42:21, txID=33488, userSessionid=26508, teamid=55, userid=585, adID=21, adCategory=movies
2016-06-19T06:44:26, txID=33457, userSessionid=30539, teamid=176, userid=1390, adID=2, adCategory=sports
2016-06-19T06:44:54, txID=33456, userSessionid=26987, teamid=152, userid=1106, adID=5, adCategory=movies
2016-06-19T06:44:56, txID=33467, userSessionid=26761, teamid=107, userid=1033, adID=19, adCategory=sports
2016-06-19T06:45:19, txID=33472, userSessionid=26385, teamid=34, userid=1551, adID=29, adCategory=games
2016-06-19T06:45:54, txID=33459, userSessionid=26633, teamid=84, userid=1671, adID=22, adCategory=hardware
2016-06-19T06:47:20, txID=33489, userSessionid=26701, teamid=94, userid=1872, adID=29, adCategory=games
2016-06-19T06:47:22, txID=33455, userSessionid=27027, teamid=161, userid=1357, adID=27, adCategory=games
2016-06-19T06:47:27, txID=33490, userSessionid=26543, teamid=62, userid=1471, adID=7, adCategory=hardware
2016-06-19T06:48:55, txID=33454, userSessionid=27135, teamid=176, userid=797, adID=26, adCategory=sports
2016-06-19T06:49:19, txID=33453, userSessionid=33293, teamid=227, userid=693, adID=7, adCategory=hardware
2016-06-19T06:49:41, txID=33475, userSessionid=28634, teamid=213, userid=233, adID=0, adCategory=hardware
2016-06-19T06:51:47, txID=33480, userSessionid=26636, teamid=84, userid=742, adID=9, adCategory=movies
2016-06-19T06:53:38, txID=33478, userSessionid=26955, teamid=144, userid=180, adID=26, adCategory=sports
2016-06-19T06:53:58, txID=33482, userSessionid=27078, teamid=167, userid=751, adID=28, adCategory=sports
2016-06-19T06:54:16, txID=33484, userSessionid=26586, teamid=71, userid=1354, adID=5, adCategory=movies
2016-06-19T06:54:22, txID=33466, userSessionid=27241, teamid=196, userid=948, adID=8, adCategory=clothing
2016-06-19T06:54:46, txID=33464, userSessionid=26448, teamid=46, userid=290, adID=4, adCategory=clothing
2016-06-19T06:57:06, txID=33460, userSessionid=27189, teamid=182, userid=269, adID=16, adCategory=clothing
2016-06-19T06:59:53, txID=33487, userSessionid=27008, teamid=156, userid=725, adID=0, adCategory=hardware
2016-06-19T07:00:21, txID=33486, userSessionid=26618, teamid=81, userid=1238, adID=10, adCategory=movies
2016-06-19T07:00:47, txID=33476, userSessionid=27228, teamid=189, userid=553, adID=4, adCategory=clothing
2016-06-19T07:01:08, txID=33479, userSessionid=32236, teamid=7, userid=1457, adID=24, adCategory=computers
