userSessionid=6780, userid=1909, teamid=154, assignmentid=5514, startTimeStamp=2016-06-01T18:01:50, endTimeStamp=2016-06-06T12:33:05, team_level=1, platformType=iphone
userSessionid=20165, userid=1419, teamid=71, assignmentid=5840, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20166, userid=1139, teamid=71, assignmentid=5844, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20167, userid=656, teamid=71, assignmentid=5841, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20168, userid=6, teamid=71, assignmentid=5843, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20169, userid=808, teamid=71, assignmentid=5836, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20170, userid=1434, teamid=71, assignmentid=7157, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20171, userid=1354, teamid=71, assignmentid=14214, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20172, userid=1936, teamid=73, assignmentid=5384, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20173, userid=1285, teamid=73, assignmentid=5383, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20174, userid=1712, teamid=73, assignmentid=5391, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20175, userid=1295, teamid=73, assignmentid=5385, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20176, userid=1048, teamid=73, assignmentid=5394, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20177, userid=773, teamid=73, assignmentid=5382, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20178, userid=542, teamid=73, assignmentid=5389, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20179, userid=692, teamid=73, assignmentid=5392, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20180, userid=736, teamid=73, assignmentid=5395, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20181, userid=813, teamid=73, assignmentid=6989, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=linux
userSessionid=20182, userid=272, teamid=73, assignmentid=5390, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20183, userid=1984, teamid=73, assignmentid=13312, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20185, userid=9, teamid=77, assignmentid=5677, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20186, userid=324, teamid=77, assignmentid=5682, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20187, userid=1451, teamid=77, assignmentid=5675, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20188, userid=1308, teamid=77, assignmentid=5676, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20189, userid=672, teamid=77, assignmentid=5680, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20190, userid=20, teamid=77, assignmentid=5684, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20191, userid=1742, teamid=77, assignmentid=12672, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20192, userid=1437, teamid=77, assignmentid=13192, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20193, userid=1201, teamid=77, assignmentid=13007, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20194, userid=260, teamid=77, assignmentid=17523, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=21998, userid=1588, teamid=77, assignmentid=15895, startTimeStamp=2016-06-14T01:03:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20195, userid=973, teamid=81, assignmentid=5990, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=mac
userSessionid=20196, userid=820, teamid=81, assignmentid=5977, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20197, userid=1593, teamid=81, assignmentid=5979, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20198, userid=380, teamid=81, assignmentid=5976, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20199, userid=993, teamid=81, assignmentid=5992, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20200, userid=898, teamid=81, assignmentid=5993, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20201, userid=1514, teamid=81, assignmentid=5985, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20202, userid=212, teamid=81, assignmentid=5991, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=linux
userSessionid=20203, userid=1238, teamid=81, assignmentid=5987, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20204, userid=1404, teamid=81, assignmentid=5989, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20205, userid=5, teamid=81, assignmentid=10337, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20206, userid=427, teamid=81, assignmentid=17771, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=26225, userid=1618, teamid=81, assignmentid=25570, startTimeStamp=2016-06-16T06:03:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20207, userid=790, teamid=84, assignmentid=5945, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20208, userid=378, teamid=84, assignmentid=5952, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=linux
userSessionid=20209, userid=1823, teamid=84, assignmentid=6087, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20210, userid=221, teamid=84, assignmentid=6095, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20211, userid=455, teamid=84, assignmentid=6090, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20212, userid=652, teamid=84, assignmentid=6088, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20213, userid=1191, teamid=84, assignmentid=5951, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20214, userid=1046, teamid=84, assignmentid=6094, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20215, userid=1017, teamid=84, assignmentid=6086, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20216, userid=1361, teamid=84, assignmentid=5947, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20217, userid=1671, teamid=84, assignmentid=6093, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20218, userid=301, teamid=84, assignmentid=6101, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20219, userid=1916, teamid=84, assignmentid=6098, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20220, userid=742, teamid=84, assignmentid=6100, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20221, userid=1666, teamid=84, assignmentid=6097, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20222, userid=629, teamid=84, assignmentid=5942, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20223, userid=1640, teamid=84, assignmentid=5943, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20224, userid=921, teamid=84, assignmentid=10376, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=23246, userid=47, teamid=84, assignmentid=16586, startTimeStamp=2016-06-14T16:03:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20225, userid=1886, teamid=85, assignmentid=5143, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20226, userid=1636, teamid=85, assignmentid=10415, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20227, userid=676, teamid=85, assignmentid=11230, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20228, userid=642, teamid=85, assignmentid=14743, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20229, userid=1500, teamid=85, assignmentid=8303, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20230, userid=1401, teamid=85, assignmentid=17776, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20231, userid=977, teamid=85, assignmentid=5139, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=24366, userid=1623, teamid=85, assignmentid=24056, startTimeStamp=2016-06-15T07:03:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=linux
userSessionid=20232, userid=1541, teamid=88, assignmentid=5722, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20233, userid=988, teamid=88, assignmentid=5720, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20234, userid=1723, teamid=88, assignmentid=5717, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20235, userid=64, teamid=88, assignmentid=6971, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20236, userid=1531, teamid=88, assignmentid=10209, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20237, userid=1624, teamid=88, assignmentid=17039, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=22515, userid=1294, teamid=88, assignmentid=21525, startTimeStamp=2016-06-14T08:03:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20238, userid=1581, teamid=89, assignmentid=5997, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20239, userid=1801, teamid=89, assignmentid=5999, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20240, userid=970, teamid=89, assignmentid=5994, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20241, userid=256, teamid=89, assignmentid=5829, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20242, userid=1119, teamid=89, assignmentid=5814, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20243, userid=1527, teamid=89, assignmentid=5817, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20244, userid=666, teamid=89, assignmentid=6005, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20245, userid=1467, teamid=89, assignmentid=6003, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=mac
userSessionid=20246, userid=1828, teamid=89, assignmentid=5828, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20247, userid=1698, teamid=89, assignmentid=5816, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20248, userid=513, teamid=89, assignmentid=5815, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20249, userid=565, teamid=89, assignmentid=5819, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20250, userid=1757, teamid=89, assignmentid=6002, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20251, userid=1176, teamid=89, assignmentid=15980, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20252, userid=1073, teamid=89, assignmentid=12960, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=23452, userid=179, teamid=89, assignmentid=21309, startTimeStamp=2016-06-14T19:03:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20253, userid=1777, teamid=92, assignmentid=5800, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20254, userid=326, teamid=92, assignmentid=5927, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20255, userid=373, teamid=92, assignmentid=5926, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20256, userid=1200, teamid=92, assignmentid=5923, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20257, userid=1075, teamid=92, assignmentid=5922, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20258, userid=1821, teamid=92, assignmentid=5925, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20259, userid=1582, teamid=92, assignmentid=5919, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=android
userSessionid=20260, userid=1229, teamid=92, assignmentid=5921, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=windows
userSessionid=20261, userid=374, teamid=92, assignmentid=5797, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20262, userid=1563, teamid=92, assignmentid=5801, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
userSessionid=20263, userid=1157, teamid=92, assignmentid=5924, startTimeStamp=2016-06-13T06:33:05, endTimeStamp=2016-06-16T06:33:05, team_level=5, platformType=iphone
